Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5
01-Apr-2008 05:30:00,12.7723880127568,9.43747526416064,14.6323492244445,13.3391578220905,9.21256543396152,-10,4200,0,0,0,0
01-Apr-2008 06:00:00,12.6072925886941,9.20929776459436,12.2231483338503,9.93488978037189,8.97172072773548,-10,0,0,0,0,0
01-Apr-2008 06:30:00,9.45346827851822,9.10980595967399,12.0515105556205,9.68643802207914,8.85429768617125,20,0,0,4200,0,0
01-Apr-2008 07:00:00,13.156381734039,12.9492750332701,15.7179952481309,13.3282422398311,13.1927330200468,-10,4200,0,4200,0,1800
01-Apr-2008 07:30:00,12.5026116085656,9.21127663440069,14.4970575592229,9.74440833584665,11.6458222446862,-10,4200,4200,0,6600,1800
01-Apr-2008 08:00:00,12.4829066687787,12.1202387236366,12.0917193759014,12.7787131128783,11.5807435075209,20,4200,4200,0,6600,1800
01-Apr-2008 08:30:00,16.3894978168434,16.1442353119604,13.3461395031766,16.6403080471425,15.9857928097049,20,0,4200,0,6600,1800
01-Apr-2008 09:00:00,13.519550146044,16.4078954540197,13.4080368901193,16.8971114089968,16.2319350777141,20,0,0,0,6600,1800
01-Apr-2008 09:30:00,13.4316570908814,13.4086311437412,13.4451565280412,17.0053087317178,16.3448942196761,-10,0,0,0,6600,0
01-Apr-2008 10:00:00,9.50806931962394,9.37916654364289,12.0697772314986,13.336389467978,9.29033250241895,-10,0,4200,0,6600,0
01-Apr-2008 10:30:00,9.26247431821129,12.2306118357796,11.9655823299031,13.1619795352732,8.94642864942787,-10,0,0,0,6600,1800
01-Apr-2008 11:00:00,9.15456042948746,9.20351677261901,11.8951553204889,13.1177636122203,11.529957634641,20,4200,0,4200,6600,1800
01-Apr-2008 11:30:00,16.1011628815097,12.9311071476221,15.5996521579685,16.849769207013,16.0355695227737,-10,4200,0,4200,6600,1800
01-Apr-2008 12:00:00,12.5538022089493,9.17845744796067,14.4112367568442,13.3372625364939,11.8637112776326,-10,0,0,4200,6600,0
01-Apr-2008 12:30:00,9.31929350514469,8.97519327821484,14.3912177406349,13.195827459305,9.00221837203398,-10,0,4200,4200,6600,0
01-Apr-2008 13:00:00,9.09826790033566,11.996545979937,14.3801892143668,13.1643382226299,8.80430251064989,20,0,0,4200,0,1800
01-Apr-2008 13:30:00,12.9255191898638,12.9285097410263,15.7699894769091,13.6596706772485,15.8538853765594,20,4200,0,4200,6600,1800
01-Apr-2008 14:00:00,16.2180652774712,13.0068426843614,15.8781378860297,16.9348487015165,16.2002737414861,-10,4200,0,4200,0,1800
01-Apr-2008 14:30:00,12.5417676328711,9.12676096574974,14.5605842971438,10.1680016351624,11.8928044909397,-10,4200,0,4200,0,1800
01-Apr-2008 15:00:00,12.4000378230543,8.90692903842367,14.5087928102099,9.81700331544252,11.7111355182492,20,0,0,4200,0,1800
01-Apr-2008 15:30:00,13.1811825262723,12.7410689732262,15.8836380555689,13.4512888599407,16.0938676292675,20,0,0,4200,6600,0
01-Apr-2008 16:00:00,13.2307121492557,12.9280801622317,15.9826110042906,16.8625268238864,13.6245626595003,20,4200,4200,4200,6600,0
01-Apr-2008 16:30:00,16.3723805307692,16.0970547464707,16.060609666437,17.1123330027903,13.5829516322504,20,4200,4200,4200,0,0
01-Apr-2008 17:00:00,16.5993496755679,16.3339368739382,16.1468413285168,13.9819961716937,13.6094580997532,-10,4200,4200,4200,0,0
01-Apr-2008 17:30:00,12.7955274531941,12.5368825762431,14.8255261669901,10.1105941878506,9.20083653230829,-10,4200,0,4200,0,0
01-Apr-2008 18:00:00,12.6370049621791,9.27415844405563,14.7726873289093,9.85484596620967,8.95433405655045,-10,0,0,4200,0,0
01-Apr-2008 18:30:00,9.49244070015686,9.05542607642624,14.7402701486604,9.74931127576317,8.84134087541154,-10,0,0,0,0,0
01-Apr-2008 19:00:00,9.27902721591201,8.95950072887432,12.3329962609059,9.66500116277913,8.74619625110665,20,0,0,4200,0,1800
01-Apr-2008 19:30:00,13.0960379080507,12.8004933125962,15.9162137538552,13.3345954073386,15.7990988286906,-10,4200,0,4200,6600,1800
01-Apr-2008 20:00:00,12.459662854636,9.06331263767905,14.6828442579204,12.9992933966155,11.7053932504535,-10,4200,4200,0,6600,1800
01-Apr-2008 20:30:00,12.4424602289552,11.9730058152682,12.2806930296565,13.0001527274014,11.5627196849477,-10,4200,4200,0,6600,0
01-Apr-2008 21:00:00,12.4266527365032,12.0753189143739,12.1302026783894,12.9880916460138,8.81029645522235,-10,0,0,4200,6600,0
01-Apr-2008 21:30:00,9.2984947639024,8.97168221113095,14.4222324212427,12.9709045846011,8.62333861567777,-10,4200,0,4200,6600,0
01-Apr-2008 22:00:00,12.1997464775721,8.77263823833236,14.4935552647145,12.9573498548581,8.52959492312042,-10,4200,4200,0,6600,1800
01-Apr-2008 22:30:00,12.294095135194,11.7943758788797,12.1270427886353,12.9437786750375,11.1588778657551,-10,4200,4200,0,0,1800
01-Apr-2008 23:00:00,12.2931410999801,11.9120217554921,11.9776697761296,9.68318603133086,11.2325106814351,-10,0,4200,0,0,0
01-Apr-2008 23:30:00,9.16514708828751,11.9192470633123,11.8923492657743,9.45388757646074,8.50266848716464,20,0,4200,4200,0,0
02-Apr-2008 00:00:00,12.8750909760605,15.8297128947258,15.5776681070278,13.0962483767486,12.7485820827444,20,0,4200,0,0,0
02-Apr-2008 00:30:00,13.0349478958958,16.0754685884339,13.3965555091202,13.2607354267893,12.9186069494431,-10,0,4200,0,6600,0
02-Apr-2008 01:00:00,9.15408746393865,12.2611976324495,11.9331194202159,12.7828626087354,8.52871625030662,-10,0,0,0,6600,0
02-Apr-2008 01:30:00,8.91806370279946,8.97696595886571,11.8125878347962,12.7511620011648,8.29117795835358,-10,4200,0,4200,6600,0
02-Apr-2008 02:00:00,11.9222829180226,8.74081642972091,14.1005249283157,12.7315868203646,8.18972673471945,20,0,0,0,6600,1800
02-Apr-2008 02:30:00,12.8435902415216,12.5625219046172,13.2090161514033,16.4705454694351,15.259773381013,20,0,0,0,6600,1800
02-Apr-2008 03:00:00,12.9072575843085,12.735701032562,13.1896793241196,16.706422892733,15.6160515680216,20,0,4200,4200,0,0
02-Apr-2008 03:30:00,12.933081741301,15.8908796718859,15.5695821484764,13.5679758956156,13.0426416252646,20,0,4200,4200,0,0
02-Apr-2008 04:00:00,12.9635693042387,16.1167597992787,15.727909979607,13.4479469458656,12.9856737407817,-10,0,0,4200,0,0
02-Apr-2008 04:30:00,9.0747389542229,9.19874740600177,14.4055471821054,9.69200752082886,8.56928167529082,-10,4200,0,0,6600,0
02-Apr-2008 05:00:00,11.9570221867626,8.84259594754551,11.9760047295991,12.6964259440161,8.32847728703982,-10,4200,4200,0,6600,0
02-Apr-2008 05:30:00,12.0493216954416,11.8343563348545,11.8119752541415,12.7956824899858,8.22534326805041,-10,4200,4200,0,6600,0
02-Apr-2008 06:00:00,12.0518193215715,11.9449503260263,11.7380663050892,12.7940648992573,8.14309440943533,-10,4200,4200,4200,0,0
02-Apr-2008 06:30:00,12.0424321801794,11.9532217263875,14.0452945867041,9.53554264935127,8.06411957583554,-10,4200,0,4200,0,0
02-Apr-2008 07:00:00,12.0350657305658,8.83945029700221,14.1214036705415,9.31429757041295,7.98432727461956,-10,0,0,0,6600,0
02-Apr-2008 07:30:00,8.91215123423854,8.63812790486791,11.7453263847195,12.4539090914932,7.90492453280046,20,0,0,0,6600,1800
02-Apr-2008 08:00:00,12.6203395428084,12.4593416921698,12.9833152435613,16.3265029531783,14.9759949987965,20,0,0,4200,6600,1800
02-Apr-2008 08:30:00,12.7738740043372,12.63248787502,15.392113699711,16.5847998507992,15.336313338266,20,4200,0,4200,6600,1800
02-Apr-2008 09:00:00,15.9296451530549,12.6832289514062,15.5636525894607,16.6998003643009,15.4830092773036,-10,4200,0,4200,6600,0
02-Apr-2008 09:30:00,12.2330856155346,8.79925987647498,14.2622672322637,13.0404054159197,8.45127637142954,-10,0,4200,0,6600,0
02-Apr-2008 10:00:00,8.9764349097337,11.6871341431359,11.8551125608824,12.8741670173123,8.12651439828192,20,0,4200,0,6600,1800
02-Apr-2008 10:30:00,12.6708405068832,15.7043718156634,13.100678850141,16.5854017072136,15.1624874568711,20,0,4200,0,6600,1800
02-Apr-2008 11:00:00,12.8269971985446,15.9636254544574,13.1520933586181,16.8141751686802,15.5142578032247,20,4200,0,4200,0,1800
02-Apr-2008 11:30:00,15.982986908916,12.9667078301379,15.5516101334714,13.6739113078282,15.6506139035378,-10,4200,0,4200,0,1800
02-Apr-2008 12:00:00,12.2870297873049,8.9507883676889,14.3159759467682,9.80155354427612,11.3137250181872,20,4200,0,0,0,0
02-Apr-2008 12:30:00,16.0640198578419,12.629293628331,13.3085906188022,13.2990037181201,12.8614749821551,20,4200,0,4200,0,0
02-Apr-2008 13:00:00,16.2878749101193,12.7904036806177,15.6328445340538,13.4406856223082,12.9257152157395,20,0,0,4200,6600,1800
02-Apr-2008 13:30:00,13.2874848589714,12.844686283179,15.7822552159624,16.7204934118606,15.6756453932366,-10,4200,0,4200,6600,1800
02-Apr-2008 14:00:00,12.376768644847,8.96064897070457,14.4705060734872,13.2013263326115,11.4411200875341,-10,0,0,4200,6600,1800
02-Apr-2008 14:30:00,9.20932260115818,8.73967714259815,14.4292773002607,13.0633591568034,11.2863866902038,-10,0,0,4200,0,1800
02-Apr-2008 15:00:00,8.99768854123887,8.64896192049852,14.4095612570213,9.79531624683255,11.2495239122266,20,0,0,4200,0,1800
02-Apr-2008 15:30:00,12.823597123392,12.4993569720173,15.7825456825828,13.3306717113989,15.6606558822165,20,0,0,4200,0,0
02-Apr-2008 16:00:00,13.0039596438995,12.6891308667217,15.8756441174778,13.4854304677868,13.1988514928101,20,0,0,0,6600,0
02-Apr-2008 16:30:00,13.053318739501,12.7451853089539,13.5698162541756,16.7662760936704,13.1546788304954,-10,4200,0,0,6600,0
02-Apr-2008 17:00:00,12.2669464527239,8.85463155896747,12.0912173634646,13.236344625279,8.74004755470899,-10,4200,0,4200,6600,1800
02-Apr-2008 17:30:00,12.2248098699803,8.6281447985887,14.3409505597288,13.086113179421,11.2102362295914,-10,4200,0,4200,0,1800
02-Apr-2008 18:00:00,12.2103860656339,8.54114335934281,14.4129125957826,9.81339595026987,11.2676506047838,20,0,0,4200,0,1800
02-Apr-2008 18:30:00,13.0112801484374,12.3981633458846,15.8069638130269,13.3476038262019,15.6924242327431,20,0,4200,0,0,0
02-Apr-2008 19:00:00,13.0640089107248,15.7012503127177,13.5385709577267,13.5000192400755,13.2305909700688,20,0,0,0,0,1800
02-Apr-2008 19:30:00,13.0902096697352,12.8371583332315,13.4592433773443,13.5327062208262,15.8873872878011,20,4200,0,0,0,1800
02-Apr-2008 20:00:00,16.2211990621228,12.7582867094815,13.4507595783121,13.5482591854189,16.0570157689551,20,4200,0,0,6600,1800
02-Apr-2008 20:30:00,16.4343831426341,12.7718211974911,13.4621413252124,16.8046617746708,16.1524310299664,20,4200,0,0,6600,1800
