Datetime,ZoneMeanAirTemperature 1,ZoneMeanAirTemperature 2,ZoneMeanAirTemperature 3,ZoneMeanAirTemperature 4,ZoneMeanAirTemperature 5,Environment,HeatInput 1,HeatInput 2,HeatInput 3,HeatInput 4,HeatInput 5,Total Solar Radiation
22-Jan-2021 16:30:00,19.127295617163,19.4380006559684,19.3857614404378,18.5056303421581,19.6378960840876,4.1,0,0,0,0,1800,11.1111111111111
22-Jan-2021 16:45:00,18.9562719571998,19.1075377826369,19.2970949411269,18.3399113593091,21.7243992136805,3.9,0,0,0,6600,0,2.77777777777778
22-Jan-2021 17:00:00,18.8091507393106,18.8704838566726,19.2295069162874,21.1466699270808,19.415923509742,3.7,0,0,0,6600,0,0
22-Jan-2021 17:15:00,18.6881776497564,18.6909399817891,19.1767256521714,21.5726840069864,19.1123287734013,3.75,0,0,0,0,0,0
22-Jan-2021 17:30:00,18.5941368012412,18.5562853797531,19.1353541435601,18.9243769076297,18.9109845521244,3.8,0,0,4200,0,1800,0
22-Jan-2021 17:45:00,18.5162812757111,18.449813977902,21.3322631114678,18.6053271967448,21.2087853241186,3.85,0,0,4200,0,1800,0
22-Jan-2021 18:00:00,18.45145610048,18.3646178270779,21.6302486792812,18.3916308475996,21.4861070059257,3.9,0,0,4200,0,1800,0
22-Jan-2021 18:15:00,18.3969605805412,18.2955468093947,21.8228402741019,18.2363196805799,21.6681711424495,3.9,4200,0,4200,0,1800,0
22-Jan-2021 18:30:00,21.1704474694756,18.2375347718129,21.9556045273694,18.1188354933067,21.79586381731,3.9,4200,0,4200,6600,0,0
22-Jan-2021 18:45:00,21.6262879305696,18.1889792437712,22.0527969681049,20.9716901861904,19.4465564430929,3.9,4200,0,0,6600,0,0
22-Jan-2021 19:00:00,21.9403877454004,18.147698906586,19.8957747927555,21.4368370386892,19.1331376081653,3.9,4200,0,4200,6600,0,0
22-Jan-2021 19:15:00,22.169997191935,18.1108056177266,21.8608418179109,21.7588758869367,18.925667397287,3.775,0,0,4200,6600,0,0
22-Jan-2021 19:30:00,19.5201358190492,18.0753705745209,22.0223973800349,21.996156341658,18.7767176209596,3.65,0,0,0,6600,0,0
22-Jan-2021 19:45:00,19.1547698944186,18.0421648259937,19.8968777621179,22.1780049629767,18.6668341973062,3.525,0,0,4200,0,1800,0
22-Jan-2021 20:00:00,18.9065289763826,18.0092003735946,21.8769235280479,19.3763047074204,21.0256034521721,3.4,0,0,4200,6600,1800,0
22-Jan-2021 20:15:00,18.7245620269088,17.9770299542011,22.0435127438725,21.8968522175447,21.3443034042152,3.375,0,4200,0,6600,1800,0
22-Jan-2021 20:30:00,18.5883232895407,20.76903101261,19.9199333033905,22.1488029107122,21.5578364387845,3.35,0,4200,4200,0,1800,0
